"Plot Title: baddeck"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10536701, SEN S/N: 10536701)","Temp, °C (LGR S/N: 10536701, SEN S/N: 10536701)","Sensor Depth, meters (LGR S/N: 10536701)"
2256,11/26/14 09:26:37  PM,115.593,7.682,1.350
2257,11/26/14 09:41:37  PM,115.698,7.682,1.367
2258,11/26/14 09:56:37  PM,115.813,7.682,1.386
2259,11/26/14 10:11:37  PM,115.746,7.582,1.385
2260,11/26/14 10:26:37  PM,115.937,7.381,1.406
2261,11/26/14 10:41:37  PM,115.891,7.280,1.401
2262,11/26/14 10:56:37  PM,115.851,7.079,1.398
2263,11/26/14 11:11:37  PM,115.977,7.079,1.410
2264,11/26/14 11:26:37  PM,115.966,7.079,1.409
2265,11/26/14 11:41:37  PM,115.914,7.079,1.412
2266,11/26/14 11:56:37  PM,116.197,7.079,1.443
2267,11/27/14 12:11:37  AM,116.208,7.079,1.448
2268,11/27/14 12:26:37  AM,116.176,7.079,1.449
2269,11/27/14 12:41:37  AM,116.124,7.079,1.450
2270,11/27/14 12:56:37  AM,115.993,6.978,1.439
2271,11/27/14 01:11:37  AM,115.846,6.978,1.432
2272,11/27/14 01:26:37  AM,116.266,6.978,1.478
2273,11/27/14 01:41:37  AM,115.605,6.978,1.416
2274,11/27/14 01:56:37  AM,116.103,7.079,1.464
2275,11/27/14 02:11:37  AM,115.809,7.079,1.440
2276,11/27/14 02:26:37  AM,116.086,7.179,1.479
2277,11/27/14 02:41:37  AM,115.624,7.179,1.447
2278,11/27/14 02:56:37  AM,115.635,7.179,1.456
2279,11/27/14 03:11:37  AM,115.588,7.079,1.463
2280,11/27/14 03:26:37  AM,115.065,6.877,1.423
2281,11/27/14 03:41:37  AM,115.085,7.079,1.427
2282,11/27/14 03:56:37  AM,115.225,7.179,1.439
2283,11/27/14 04:11:37  AM,114.753,7.179,1.399
2284,11/27/14 04:26:37  AM,115.093,7.280,1.437
2285,11/27/14 04:41:37  AM,114.778,7.280,1.408
2286,11/27/14 04:56:37  AM,114.684,7.280,1.406
2287,11/27/14 05:11:37  AM,114.789,7.280,1.428
2288,11/27/14 05:26:37  AM,114.673,7.280,1.425
2289,11/27/14 05:41:37  AM,115.001,7.079,1.458
2290,11/27/14 05:56:37  AM,114.723,6.978,1.436
2291,11/27/14 06:11:37  AM,114.444,7.079,1.416
2292,11/27/14 06:26:37  AM,114.144,7.179,1.390
2293,11/27/14 06:41:37  AM,113.924,7.179,1.370
2294,11/27/14 06:56:37  AM,113.876,7.280,1.373
2295,11/27/14 07:11:37  AM,114.642,7.280,1.452
2296,11/27/14 07:26:37  AM,114.358,7.280,1.430
2297,11/27/14 07:41:37  AM,113.855,7.280,1.388
2298,11/27/14 07:56:37  AM,113.445,7.280,1.351
2299,11/27/14 08:11:37  AM,113.676,7.280,1.377
2300,11/27/14 08:26:37  AM,113.561,7.280,1.373
2301,11/27/14 08:41:37  AM,113.760,7.280,1.396
2302,11/27/14 08:56:37  AM,113.586,7.381,1.386
2303,11/27/14 09:11:37  AM,113.481,7.381,1.381
2304,11/27/14 09:26:37  AM,114.079,7.381,1.447
2305,11/27/14 09:41:37  AM,114.405,7.381,1.487
2306,11/27/14 09:56:37  AM,114.174,7.381,1.467
2307,11/27/14 10:11:37  AM,114.048,7.381,1.456
2308,11/27/14 10:26:37  AM,113.985,7.381,1.455
2309,11/27/14 10:41:37  AM,114.111,7.381,1.473
2310,11/27/14 10:56:37  AM,114.184,7.381,1.484
2311,11/27/14 11:11:37  AM,114.352,7.381,1.504
2312,11/27/14 11:26:37  AM,113.985,7.381,1.470
2313,11/27/14 11:41:37  AM,114.573,7.381,1.536
2314,11/27/14 11:56:37  AM,114.394,7.381,1.521
2315,11/27/14 12:11:37  PM,114.289,7.381,1.514
2316,11/27/14 12:26:37  PM,114.016,7.381,1.490
2317,11/27/14 12:41:37  PM,114.594,7.381,1.549
2318,11/27/14 12:56:37  PM,114.545,7.481,1.545
2319,11/27/14 01:11:37  PM,114.692,7.481,1.561
2320,11/27/14 01:26:37  PM,114.371,7.582,1.530
2321,11/27/14 01:41:37  PM,114.455,7.582,1.537
2322,11/27/14 01:56:37  PM,114.839,7.481,1.574
2323,11/27/14 02:11:37  PM,114.892,7.481,1.578
2324,11/27/14 02:26:37  PM,114.892,7.481,1.573
2325,11/27/14 02:41:37  PM,114.824,7.381,1.561
2326,11/27/14 02:56:37  PM,115.045,7.381,1.579
2327,11/27/14 03:11:37  PM,115.364,7.481,1.605
2328,11/27/14 03:26:37  PM,115.442,7.582,1.605
2329,11/27/14 03:41:37  PM,115.253,7.582,1.580
2330,11/27/14 03:56:37  PM,115.431,7.582,1.591
2331,11/27/14 04:11:37  PM,115.410,7.582,1.580
2332,11/27/14 04:26:37  PM,115.583,7.682,1.589
2333,11/27/14 04:41:37  PM,115.289,7.682,1.550
2334,11/27/14 04:56:37  PM,115.278,7.682,1.539
2335,11/27/14 05:11:37  PM,115.194,7.682,1.522
2336,11/27/14 05:26:37  PM,115.226,7.682,1.518
2337,11/27/14 05:41:37  PM,115.320,7.682,1.519
2338,11/27/14 05:56:37  PM,115.299,7.682,1.508
2339,11/27/14 06:11:37  PM,115.541,7.682,1.529
2340,11/27/14 06:26:37  PM,115.492,7.782,1.520
2341,11/27/14 06:41:37  PM,115.723,7.782,1.537
2342,11/27/14 06:56:37  PM,115.492,7.782,1.508
2343,11/27/14 07:11:37  PM,115.408,7.782,1.498
2344,11/27/14 07:26:37  PM,115.786,7.782,1.533
2345,11/27/14 07:41:37  PM,115.566,7.782,1.506
2346,11/27/14 07:56:37  PM,115.860,7.782,1.532
2347,11/27/14 08:11:37  PM,115.839,7.782,1.527
2348,11/27/14 08:26:37  PM,115.912,7.782,1.528
2349,11/27/14 08:41:37  PM,115.807,7.782,1.514
2350,11/27/14 08:56:37  PM,115.702,7.782,1.502
2351,11/27/14 09:11:37  PM,115.807,7.782,1.510
2352,11/27/14 09:26:37  PM,115.891,7.782,1.514
2353,11/27/14 09:41:37  PM,116.007,7.782,1.521
2354,11/27/14 09:56:37  PM,115.954,7.782,1.513
2355,11/27/14 10:11:37  PM,116.080,7.782,1.526
2356,11/27/14 10:26:37  PM,116.122,7.782,1.529
2357,11/27/14 10:41:37  PM,116.227,7.782,1.536
2358,11/27/14 10:56:37  PM,116.175,7.782,1.529
2359,11/27/14 11:11:37  PM,116.475,7.682,1.557
2360,11/27/14 11:26:37  PM,116.359,7.682,1.543
2361,11/27/14 11:41:37  PM,116.616,7.782,1.567
2362,11/27/14 11:56:37  PM,116.595,7.782,1.565
2363,11/28/14 12:11:37  AM,116.553,7.782,1.557
2364,11/28/14 12:26:37  AM,116.574,7.782,1.556
2365,11/28/14 12:41:37  AM,116.847,7.782,1.580
2366,11/28/14 12:56:37  AM,116.878,7.782,1.580
2367,11/28/14 01:11:37  AM,116.857,7.782,1.576
2368,11/28/14 01:26:37  AM,117.120,7.782,1.599
2369,11/28/14 01:41:37  AM,116.976,7.381,1.584
2370,11/28/14 01:56:37  AM,117.190,6.978,1.602
2371,11/28/14 02:11:37  AM,116.989,7.179,1.580
2372,11/28/14 02:26:37  AM,117.245,7.280,1.604
2373,11/28/14 02:41:37  AM,116.966,7.381,1.576
2374,11/28/14 02:56:37  AM,117.096,7.481,1.588
2375,11/28/14 03:11:37  AM,116.970,7.481,1.575
2376,11/28/14 03:26:37  AM,116.981,7.481,1.577
2377,11/28/14 03:41:37  AM,116.771,7.481,1.556
2378,11/28/14 03:56:37  AM,116.708,7.481,1.552
2379,11/28/14 04:11:37  AM,116.645,7.481,1.545
2380,11/28/14 04:26:37  AM,116.529,7.481,1.529
2381,11/28/14 04:41:37  AM,116.456,7.481,1.520
2382,11/28/14 04:56:37  AM,116.399,7.381,1.515
2383,11/28/14 05:11:37  AM,116.626,7.280,1.536
2384,11/28/14 05:26:37  AM,116.495,7.179,1.521
2385,11/28/14 05:41:37  AM,116.506,7.179,1.522
2386,11/28/14 05:56:37  AM,116.317,7.179,1.501
2387,11/28/14 06:11:37  AM,116.506,7.179,1.518
2388,11/28/14 06:26:37  AM,116.338,7.179,1.502
2389,11/28/14 06:41:37  AM,116.390,7.179,1.508
2390,11/28/14 06:56:37  AM,116.080,7.280,1.482
2391,11/28/14 07:11:37  AM,116.111,7.280,1.485
2392,11/28/14 07:26:37  AM,115.870,7.280,1.461
2393,11/28/14 07:41:37  AM,116.027,7.280,1.475
2394,11/28/14 07:56:37  AM,115.880,7.280,1.454
2395,11/28/14 08:11:37  AM,115.943,7.280,1.455
2396,11/28/14 08:26:37  AM,115.733,7.280,1.435
2397,11/28/14 08:41:37  AM,115.817,7.280,1.443
2398,11/28/14 08:56:37  AM,115.828,7.280,1.441
2399,11/28/14 09:11:37  AM,115.901,7.280,1.449
2400,11/28/14 09:26:37  AM,115.708,7.179,1.432
2401,11/28/14 09:41:37  AM,115.803,7.179,1.443
2402,11/28/14 09:56:37  AM,115.672,7.079,1.430
2403,11/28/14 10:11:37  AM,115.893,7.079,1.450
2404,11/28/14 10:26:37  AM,115.645,7.179,1.424
2405,11/28/14 10:41:37  AM,115.656,7.179,1.428
2406,11/28/14 10:56:37  AM,115.672,7.079,1.434
2407,11/28/14 11:11:37  AM,115.855,7.179,1.458
2408,11/28/14 11:26:37  AM,115.924,7.079,1.466
2409,11/28/14 11:41:37  AM,115.725,7.079,1.447
2410,11/28/14 11:56:37  AM,115.815,6.978,1.458
2411,11/28/14 12:11:37  PM,115.720,6.978,1.450
2412,11/28/14 12:26:37  PM,116.088,6.978,1.485
2413,11/28/14 12:41:37  PM,116.014,6.978,1.481
2414,11/28/14 12:56:37  PM,116.046,6.978,1.488
2415,11/28/14 01:11:37  PM,116.193,6.978,1.504
2416,11/28/14 01:26:37  PM,116.130,6.978,1.494
2417,11/28/14 01:41:37  PM,116.308,6.978,1.510
2418,11/28/14 01:56:37  PM,116.052,6.877,1.489
2419,11/28/14 02:11:37  PM,116.168,6.877,1.500
2420,11/28/14 02:26:37  PM,116.063,6.877,1.487
2421,11/28/14 02:41:37  PM,116.388,6.877,1.517
2422,11/28/14 02:56:37  PM,116.199,6.877,1.500
2423,11/28/14 03:11:37  PM,116.209,6.877,1.501
2424,11/28/14 03:26:37  PM,116.079,6.775,1.491
2425,11/28/14 03:41:37  PM,116.174,6.775,1.498
2426,11/28/14 03:56:37  PM,116.195,6.775,1.498
2427,11/28/14 04:11:37  PM,116.272,6.877,1.505
2428,11/28/14 04:26:37  PM,116.346,6.877,1.512
2429,11/28/14 04:41:37  PM,116.434,6.978,1.521
2430,11/28/14 04:56:37  PM,116.251,6.877,1.504
2431,11/28/14 05:11:37  PM,116.461,6.877,1.524
2432,11/28/14 05:26:37  PM,116.440,6.877,1.522
2433,11/28/14 05:41:37  PM,116.520,6.775,1.529
2434,11/28/14 05:56:37  PM,116.352,6.775,1.512
2435,11/28/14 06:11:37  PM,116.646,6.775,1.540
2436,11/28/14 06:26:37  PM,116.541,6.775,1.528
2437,11/28/14 06:41:37  PM,116.346,6.877,1.508
2438,11/28/14 06:56:37  PM,116.363,6.775,1.509
2439,11/28/14 07:11:37  PM,116.310,6.775,1.503
2440,11/28/14 07:26:37  PM,116.541,6.775,1.526
2441,11/28/14 07:41:37  PM,116.478,6.775,1.521
2442,11/28/14 07:56:37  PM,116.573,6.775,1.530
2443,11/28/14 08:11:37  PM,116.562,6.775,1.529
2444,11/28/14 08:26:37  PM,116.541,6.775,1.528
2445,11/28/14 08:41:37  PM,116.709,6.775,1.544
2446,11/28/14 08:56:37  PM,116.384,6.775,1.512
2447,11/28/14 09:11:37  PM,116.363,6.775,1.510
2448,11/28/14 09:26:37  PM,116.188,6.877,1.493
2449,11/28/14 09:41:37  PM,116.627,7.079,1.536
2450,11/28/14 09:56:37  PM,116.642,7.179,1.537
2451,11/28/14 10:11:37  PM,116.846,7.280,1.557
2452,11/28/14 10:26:37  PM,116.558,7.179,1.530
2453,11/28/14 10:41:37  PM,116.447,7.280,1.519
2454,11/28/14 10:56:37  PM,116.611,7.179,1.534
2455,11/28/14 11:11:37  PM,116.716,7.179,1.544
2456,11/28/14 11:26:37  PM,117.010,7.179,1.573
2457,11/28/14 11:41:37  PM,116.873,7.179,1.560
2458,11/28/14 11:56:37  PM,117.104,7.179,1.581
2459,11/29/14 12:11:37  AM,117.146,7.179,1.586
2460,11/29/14 12:26:37  AM,117.241,7.179,1.595
2461,11/29/14 12:41:37  AM,117.178,7.179,1.590
2462,11/29/14 12:56:37  AM,117.031,7.179,1.577
2463,11/29/14 01:11:37  AM,117.136,7.179,1.587
2464,11/29/14 01:26:37  AM,117.230,7.179,1.594
2465,11/29/14 01:41:37  AM,117.377,7.179,1.607
2466,11/29/14 01:56:37  AM,117.419,7.179,1.609
2467,11/29/14 02:11:37  AM,117.524,7.179,1.618
2468,11/29/14 02:26:37  AM,117.608,7.179,1.624
2469,11/29/14 02:41:37  AM,117.608,7.179,1.623
2470,11/29/14 02:56:37  AM,117.545,7.179,1.616
2471,11/29/14 03:11:37  AM,117.597,7.179,1.620
2472,11/29/14 03:26:37  AM,117.608,7.179,1.620
2473,11/29/14 03:41:37  AM,117.713,7.179,1.630
2474,11/29/14 03:56:37  AM,117.818,7.179,1.639
2475,11/29/14 04:11:37  AM,117.597,7.179,1.615
2476,11/29/14 04:26:37  AM,117.524,7.179,1.608
2477,11/29/14 04:41:37  AM,117.535,7.179,1.608
2478,11/29/14 04:56:37  AM,117.524,7.179,1.605
2479,11/29/14 05:11:37  AM,117.419,7.179,1.594
2480,11/29/14 05:26:37  AM,117.283,7.179,1.578
2481,11/29/14 05:41:37  AM,117.262,7.179,1.572
2482,11/29/14 05:56:37  AM,117.073,7.179,1.552
2483,11/29/14 06:11:37  AM,117.314,7.179,1.573
2484,11/29/14 06:26:37  AM,117.241,7.179,1.562
2485,11/29/14 06:41:37  AM,117.268,7.079,1.563
2486,11/29/14 06:56:37  AM,117.100,7.079,1.545
2487,11/29/14 07:11:37  AM,117.110,7.079,1.542
2488,11/29/14 07:26:37  AM,117.121,7.079,1.541
2489,11/29/14 07:41:37  AM,117.167,7.179,1.543
2490,11/29/14 07:56:37  AM,117.125,7.179,1.535
2491,11/29/14 08:11:37  AM,116.957,7.179,1.516
2492,11/29/14 08:26:37  AM,117.020,7.179,1.522
2493,11/29/14 08:41:37  AM,116.936,7.179,1.512
2494,11/29/14 08:56:37  AM,116.905,7.179,1.507
2495,11/29/14 09:11:37  AM,116.831,7.179,1.495
2496,11/29/14 09:26:37  AM,116.852,7.179,1.495
2497,11/29/14 09:41:37  AM,116.842,7.179,1.493
2498,11/29/14 09:56:37  AM,116.747,7.179,1.481
2499,11/29/14 10:11:37  AM,116.747,7.179,1.479
2500,11/29/14 10:26:37  AM,116.707,6.978,1.474
2501,11/29/14 10:41:37  AM,116.682,6.877,1.472
2502,11/29/14 10:56:37  AM,116.644,6.978,1.467
2503,11/29/14 11:11:37  AM,116.707,6.978,1.473
2504,11/29/14 11:26:37  AM,116.602,6.978,1.464
2505,11/29/14 11:41:37  AM,116.550,6.978,1.460
2506,11/29/14 11:56:37  AM,116.508,6.978,1.455
2507,11/29/14 12:11:37  PM,116.508,6.978,1.455
2508,11/29/14 12:26:37  PM,116.533,7.079,1.458
2509,11/29/14 12:41:37  PM,116.585,7.079,1.462
2510,11/29/14 12:56:37  PM,116.579,7.179,1.460
2511,11/29/14 01:11:37  PM,116.674,7.179,1.467
2512,11/29/14 01:26:37  PM,116.647,7.280,1.462
2513,11/29/14 01:41:37  PM,116.762,7.280,1.472
2514,11/29/14 01:56:37  PM,116.678,7.280,1.463
2515,11/29/14 02:11:37  PM,116.794,7.280,1.472
2516,11/29/14 02:26:37  PM,116.819,7.381,1.472
2517,11/29/14 02:41:37  PM,116.934,7.381,1.479
2518,11/29/14 02:56:37  PM,116.939,7.481,1.476
2519,11/29/14 03:11:37  PM,116.985,7.582,1.478
2520,11/29/14 03:26:37  PM,117.058,7.582,1.483
2521,11/29/14 03:41:37  PM,116.901,7.582,1.465
2522,11/29/14 03:56:37  PM,117.063,7.682,1.478
2523,11/29/14 04:11:37  PM,116.991,7.481,1.468
2524,11/29/14 04:26:37  PM,117.041,7.179,1.471
2525,11/29/14 04:41:37  PM,116.907,6.978,1.454
2526,11/29/14 04:56:37  PM,116.936,7.179,1.454
2527,11/29/14 05:11:37  PM,116.903,7.381,1.451
2528,11/29/14 05:26:37  PM,116.813,7.481,1.440
2529,11/29/14 05:41:37  PM,116.823,7.481,1.439
2530,11/29/14 05:56:37  PM,116.603,7.481,1.415
2531,11/29/14 06:11:37  PM,116.729,7.481,1.427
2532,11/29/14 06:26:37  PM,116.639,7.582,1.416
2533,11/29/14 06:41:37  PM,116.792,7.481,1.430
2534,11/29/14 06:56:37  PM,116.613,7.481,1.410
2535,11/29/14 07:11:37  PM,116.655,7.481,1.412
2536,11/29/14 07:26:37  PM,116.603,7.481,1.405
2537,11/29/14 07:41:37  PM,116.711,7.079,1.414
2538,11/29/14 07:56:37  PM,116.716,7.179,1.412
2539,11/29/14 08:11:37  PM,116.661,7.381,1.405
2540,11/29/14 08:26:37  PM,116.592,7.481,1.397
2541,11/29/14 08:41:37  PM,116.540,7.481,1.391
2542,11/29/14 08:56:37  PM,116.561,7.481,1.390
2543,11/29/14 09:11:37  PM,116.550,7.481,1.386
2544,11/29/14 09:26:37  PM,116.525,7.381,1.382
2545,11/29/14 09:41:37  PM,116.483,7.381,1.376
2546,11/29/14 09:56:37  PM,116.374,7.280,1.363
2547,11/29/14 10:11:37  PM,116.485,7.179,1.374
2548,11/29/14 10:26:37  PM,116.460,7.079,1.369
2549,11/29/14 10:41:37  PM,116.537,7.179,1.376
2550,11/29/14 10:56:37  PM,116.367,7.381,1.359
2551,11/29/14 11:11:37  PM,116.439,7.582,1.366
2552,11/29/14 11:26:37  PM,116.397,7.582,1.360
2553,11/29/14 11:41:37  PM,116.464,7.682,1.365
2554,11/29/14 11:56:37  PM,116.548,7.682,1.372
2555,11/30/14 12:11:37  AM,116.548,7.682,1.371
2556,11/30/14 12:26:37  AM,116.532,7.782,1.368
2557,11/30/14 12:41:37  AM,116.626,7.782,1.376
2558,11/30/14 12:56:37  AM,116.626,7.782,1.374
2559,11/30/14 01:11:37  AM,116.763,7.782,1.386
2560,11/30/14 01:26:37  AM,116.706,7.682,1.380
2561,11/30/14 01:41:37  AM,116.838,7.582,1.394
2562,11/30/14 01:56:37  AM,116.918,7.481,1.400
2563,11/30/14 02:11:37  AM,117.170,7.481,1.421
2564,11/30/14 02:26:37  AM,117.081,7.381,1.414
2565,11/30/14 02:41:37  AM,117.039,7.381,1.412
2566,11/30/14 02:56:37  AM,117.002,7.481,1.408
2567,11/30/14 03:11:37  AM,117.128,7.481,1.420
2568,11/30/14 03:26:37  AM,117.149,7.481,1.419
2569,11/30/14 03:41:37  AM,117.275,7.481,1.429
2570,11/30/14 03:56:37  AM,117.296,7.481,1.430
2571,11/30/14 04:11:37  AM,117.338,7.481,1.433
2572,11/30/14 04:26:37  AM,117.380,7.481,1.436
2573,11/30/14 04:41:37  AM,117.339,7.280,1.432
2574,11/30/14 04:56:37  AM,117.366,6.674,1.435
2575,11/30/14 05:11:37  AM,117.300,6.370,1.427
2576,11/30/14 05:26:37  AM,117.411,6.268,1.436
2577,11/30/14 05:41:37  AM,117.221,6.471,1.416
2578,11/30/14 05:56:37  AM,117.278,6.573,1.422
2579,11/30/14 06:11:37  AM,117.095,6.471,1.404
2580,11/30/14 06:26:37  AM,117.166,6.674,1.412
2581,11/30/14 06:41:37  AM,117.024,6.775,1.398
2582,11/30/14 06:56:37  AM,117.058,7.079,1.401
2583,11/30/14 07:11:37  AM,116.942,6.573,1.389
2584,11/30/14 07:26:37  AM,116.874,6.471,1.380
2585,11/30/14 07:41:37  AM,116.954,6.370,1.385
2586,11/30/14 07:56:37  AM,116.785,7.079,1.363
2587,11/30/14 08:11:37  AM,116.890,7.079,1.370
2588,11/30/14 08:26:37  AM,116.747,7.179,1.356
2589,11/30/14 08:41:37  AM,116.735,7.381,1.356
2590,11/30/14 08:56:37  AM,116.567,7.381,1.340
2591,11/30/14 09:11:37  AM,116.663,7.179,1.349
2592,11/30/14 09:26:37  AM,116.642,7.179,1.348
2593,11/30/14 09:41:37  AM,116.657,7.280,1.350
2594,11/30/14 09:56:37  AM,116.483,7.381,1.333
2595,11/30/14 10:11:37  AM,116.420,7.381,1.327
2596,11/30/14 10:26:37  AM,116.336,7.381,1.319
2597,11/30/14 10:41:37  AM,116.378,7.381,1.326
2598,11/30/14 10:56:37  AM,116.367,7.381,1.327
2599,11/30/14 11:11:37  AM,116.227,7.280,1.317
2600,11/30/14 11:26:37  AM,116.216,7.280,1.319
2601,11/30/14 11:41:37  AM,116.222,7.179,1.322
2602,11/30/14 11:56:37  AM,116.134,7.079,1.313
2603,11/30/14 12:11:37  PM,116.248,6.064,1.329
2604,11/30/14 12:26:37  PM,116.177,5.860,1.325
2605,11/30/14 12:41:37  PM,116.127,6.166,1.323
2606,11/30/14 12:56:37  PM,115.959,6.166,1.310
2607,11/30/14 01:11:37  PM,116.080,6.064,1.323
2608,11/30/14 01:26:37  PM,115.942,6.268,1.310
2609,11/30/14 01:41:37  PM,115.978,6.370,1.318
2610,11/30/14 01:56:37  PM,115.921,6.268,1.315
2611,11/30/14 02:11:37  PM,116.047,6.268,1.327
2612,11/30/14 02:26:37  PM,116.085,6.166,1.332
2613,11/30/14 02:41:37  PM,116.200,6.166,1.345
2614,11/30/14 02:56:37  PM,116.148,6.166,1.342
2615,11/30/14 03:11:37  PM,116.116,6.166,1.341
2616,11/30/14 03:26:37  PM,116.347,6.166,1.364
2617,11/30/14 03:41:37  PM,116.206,6.064,1.351
2618,11/30/14 03:56:37  PM,116.280,6.064,1.360
2619,11/30/14 04:11:37  PM,116.122,6.064,1.345
2620,11/30/14 04:26:37  PM,116.217,6.064,1.354
2621,11/30/14 04:41:37  PM,116.305,6.166,1.366
2622,11/30/14 04:56:37  PM,116.175,6.064,1.353
2623,11/30/14 05:11:37  PM,116.263,6.166,1.362
2624,11/30/14 05:26:37  PM,116.091,6.064,1.346
2625,11/30/14 05:41:37  PM,116.043,6.166,1.341
2626,11/30/14 05:56:37  PM,115.986,6.064,1.337
2627,11/30/14 06:11:37  PM,115.997,6.064,1.338
2628,11/30/14 06:26:37  PM,116.022,6.166,1.341
2629,11/30/14 06:41:37  PM,115.913,6.064,1.333
2630,11/30/14 06:56:37  PM,116.028,6.064,1.347
2631,11/30/14 07:11:37  PM,115.780,6.166,1.324
2632,11/30/14 07:26:37  PM,115.707,6.166,1.317
2633,11/30/14 07:41:37  PM,115.623,6.166,1.309
2634,11/30/14 07:56:37  PM,115.508,6.166,1.298
2635,11/30/14 08:11:37  PM,115.413,6.166,1.291
2636,11/30/14 08:26:37  PM,115.413,6.166,1.293
2637,11/30/14 08:41:37  PM,115.397,6.268,1.291
2638,11/30/14 08:56:37  PM,115.235,6.166,1.276
2639,11/30/14 09:11:37  PM,115.302,6.268,1.286
2640,11/30/14 09:26:37  PM,115.323,6.268,1.290
2641,11/30/14 09:41:37  PM,115.218,6.268,1.284
2642,11/30/14 09:56:37  PM,115.082,6.268,1.272
2643,11/30/14 10:11:37  PM,115.155,6.268,1.281
2644,11/30/14 10:26:37  PM,115.145,6.268,1.281
2645,11/30/14 10:41:37  PM,115.092,6.268,1.276
2646,11/30/14 10:56:37  PM,115.008,6.268,1.268
2647,11/30/14 11:11:37  PM,114.910,6.166,1.259
2648,11/30/14 11:26:37  PM,114.878,6.166,1.257
2649,11/30/14 11:41:37  PM,114.773,6.166,1.249
2650,11/30/14 11:56:37  PM,114.889,6.166,1.263
2651,12/01/14 12:11:37  AM,114.830,6.268,1.258
2652,12/01/14 12:26:37  AM,114.876,6.370,1.266
2653,12/01/14 12:41:37  AM,114.782,6.370,1.260
2654,12/01/14 12:56:37  AM,114.729,6.370,1.257
2655,12/01/14 01:11:37  AM,114.561,6.370,1.245
2656,12/01/14 01:26:37  AM,114.404,6.370,1.230
2657,12/01/14 01:41:37  AM,114.540,6.370,1.245
2658,12/01/14 01:56:37  AM,114.456,6.370,1.239
2659,12/01/14 02:11:37  AM,114.645,6.370,1.259
2660,12/01/14 02:26:37  AM,114.666,6.370,1.264
2661,12/01/14 02:41:37  AM,114.687,6.370,1.268
2662,12/01/14 02:56:37  AM,114.614,6.370,1.263
2663,12/01/14 03:11:37  AM,114.887,6.370,1.292
2664,12/01/14 03:26:37  AM,114.729,6.370,1.280
2665,12/01/14 03:41:37  AM,114.887,6.370,1.300
2666,12/01/14 03:56:37  AM,114.866,6.370,1.301
2667,12/01/14 04:11:37  AM,114.845,6.370,1.299
2668,12/01/14 04:26:37  AM,114.981,6.370,1.314
2669,12/01/14 04:41:37  AM,115.002,6.370,1.318
2670,12/01/14 04:56:37  AM,114.849,6.471,1.306
2671,12/01/14 05:11:37  AM,114.765,6.471,1.300
2672,12/01/14 05:26:37  AM,114.650,6.471,1.291
2673,12/01/14 05:41:37  AM,114.681,6.471,1.296
2674,12/01/14 05:56:37  AM,114.671,6.471,1.295
2675,12/01/14 06:11:37  AM,114.734,6.471,1.303
2676,12/01/14 06:26:37  AM,114.681,6.471,1.300
2677,12/01/14 06:41:37  AM,114.671,6.471,1.298
2678,12/01/14 06:56:37  AM,114.629,6.471,1.294
2679,12/01/14 07:11:37  AM,114.681,6.471,1.302
2680,12/01/14 07:26:37  AM,114.591,6.573,1.297
2681,12/01/14 07:41:37  AM,114.486,6.573,1.287
2682,12/01/14 07:56:37  AM,114.224,6.573,1.260
2683,12/01/14 08:11:37  AM,114.297,6.573,1.269
2684,12/01/14 08:26:37  AM,114.224,6.573,1.263
2685,12/01/14 08:41:37  AM,114.234,6.573,1.261
2686,12/01/14 08:56:37  AM,114.098,6.573,1.246
2687,12/01/14 09:11:37  AM,114.098,6.573,1.250
2688,12/01/14 09:26:37  AM,113.961,6.573,1.237
2689,12/01/14 09:41:37  AM,113.993,6.573,1.238
2690,12/01/14 09:56:37  AM,113.892,6.674,1.227
2691,12/01/14 10:11:37  AM,114.039,6.674,1.242
2692,12/01/14 10:26:37  AM,113.871,6.674,1.228
2693,12/01/14 10:41:37  AM,113.756,6.674,1.220
2694,12/01/14 10:56:37  AM,113.609,6.674,1.206
2695,12/01/14 11:11:37  AM,113.686,6.775,1.215
2696,12/01/14 11:26:37  AM,113.602,6.775,1.211
2697,12/01/14 11:41:37  AM,113.519,6.775,1.207
2698,12/01/14 11:56:37  AM,113.529,6.775,1.209
2699,12/01/14 12:11:37  PM,113.456,6.775,1.203
2700,12/01/14 12:26:37  PM,113.409,6.674,1.199
2701,12/01/14 12:41:37  PM,113.304,6.674,1.189
2702,12/01/14 12:56:37  PM,113.399,6.674,1.199
2703,12/01/14 01:11:37  PM,113.430,6.674,1.204
2704,12/01/14 01:26:37  PM,113.315,6.674,1.194
2705,12/01/14 01:41:37  PM,113.315,6.674,1.195
2706,12/01/14 01:56:37  PM,113.294,6.674,1.193
2707,12/01/14 02:11:37  PM,113.441,6.674,1.208
2708,12/01/14 02:26:37  PM,113.451,6.674,1.209
2709,12/01/14 02:41:37  PM,113.535,6.674,1.217
2710,12/01/14 02:56:37  PM,113.483,6.674,1.212
2711,12/01/14 03:11:37  PM,113.651,6.674,1.228
2712,12/01/14 03:26:37  PM,113.651,6.674,1.229
2713,12/01/14 03:41:37  PM,113.787,6.674,1.241
2714,12/01/14 03:56:37  PM,113.777,6.674,1.237
2715,12/01/14 04:11:37  PM,113.871,6.674,1.246
2716,12/01/14 04:26:37  PM,113.892,6.674,1.247
2717,12/01/14 04:41:37  PM,113.987,6.674,1.257
